"rating-other-user-rating","title","title href","username","review-date","text"
"3","JLo should stick to singing","https://www.imdb.com/review/rw9812698/?ref_=tt_urv","jmessineo","28 May 2024","JLo was pretty good in Annaconda when she was younger. This role she just appeared to overact a bit. She just couldn't sell being an analyst (programmer) and then turning into this robo fighter. She tried to be very emotional is some scenes but it did not work. The dialogue between her and the robot voice was somewhat humorous. The special effects were pretty good otherwise this movie would have gotten a 1 star. The plot was very weak. I did fall asleep halfway thru the movie and rewatched the second half the next day. JLo actually got paid $10M for her role. That seems a bit excessive for a non-movie star. She is in her mid 50s and I thought the role would have suited someone much younger."
"2","Never send a crying grandma on any mission!","https://www.imdb.com/review/rw9812904/?ref_=tt_urv","jerry-32590","28 May 2024","Atlas was so emotional and cried through most of the movie. She cried when she crashed landed, she cried when she got frustrated, she cried when she was scared, she cried when she talked about herself, ....... so annoying when an emotionally fragile human cries at anything because it's all about her. Unlike Ripley who was a great admirable female lead in alien movies, Atlas is just an annoyingly emotional person always on the verge of crying. The story line is basic and many scenes are stolen from other movies including terminator, transformers, pacific rim, Star Wars, edge of tomorrow....... Pretty lazy production. The only positive about this movie was the cgi which is why 2 stars instead of 0."
"8","It's a pretty good movie","https://www.imdb.com/review/rw9806724/?ref_=tt_urv","zvcvhhpm","24 May 2024","I thought JLo did great in this, she was a good fit for the role there was good character depth. There is a character arc but would have liked for us to see more growth. I really enjoyed the movie and found myself also getting attached to
Smith. The overall cast was good too. Most AI sci-fi films are predictable as to how the story line will go. Though there's aspects of predictability this is not your typical story line.Is it a movie I would recommend yes, I think It's a pretty good sci-fi movie. Now that the progression of AI is more real in our time, though it's a movie it's not far off from what our world could be like in future and the dangers of it."
"2","2 hours of JLO crying, screaming and bad acting","https://www.imdb.com/review/rw9809102/?ref_=tt_urv","hgffcs","26 May 2024","Get the human out and it is a good movie. CGI is good. Story is not new but worth watching again. But there is one big giant crying old woman JLO who makes the movie unbearable. Knowing it won't happen, but half way through, I was rooting for the character to die and the rest of the movie is carried on by the bot. Dialogue is cheesy and often reflective of JLOs real feelings for her personal life and her husband 😉 soundtrack is okay and nothing to go back and listen too. It is dark the entire time minus first 15 mins. Anyway without sharing any spoilers it is a decision you have to make whether to watch it or not."
"3","Absolutely Pitiful!","https://www.imdb.com/review/rw9806807/?ref_=tt_urv","ocmacman","24 May 2024","Jenifer Lopez has been off my radar for a while, all of a sudden she's got a musical that makes no sense other than to try and parade some sort of showcase ego gone wrong. Now this movie Atlas is a joke, her half whisper ""pity me"" lines give her no credibility at all. I didn't take the time to see who directed this, but not only is the attitude wrong but her timing is way off.I can't count how often in a drama scene her fake emotion brought me to full laughter. Cringeable, I can't believe this made it through post production. The special effects were corny, the exploding head with the popping eyeball comes to mind. I couldn't continue watching, obviously the director was distracted. The camera work was very professional and the sound was perfect. All production was great the feature character casting is very poor. Some of the same failed character combinations she has carried with her in other movies.I just wasn't expecting a parody, I thought it was a serious movie but it was not. Dramatic lines were coupled with faceless expression. What's with the pity soft voice. A joke in my opinion. Sorry Jennifer.I'm waiting to see what others think but it's all thumbs down for me👎"
"1","IDK, Just ok","https://www.imdb.com/review/rw9812177/?ref_=tt_urv","sonju-86318","27 May 2024","I kind of wonder who produced the movie because I'm trying to understand why Jennifer Lopez was the best actress for this role. The A. I voice of Smith was a better actor. Lopez, made the movie funny in a non funny way. Lopez did try to act though; too hard in some parts and didn't show real emotion in others. Just wish the other actors had more of a presence, would have made the movie less annoying. Just can't get over her no cry crying and the noises she makes in the ""action"" scenes. I love a good sci-fi movie but this had b-movie vibes with some really good actors in it. If you watch it, have no or really low expectations."
"4","What a dumpster fire","https://www.imdb.com/review/rw9813382/?ref_=tt_urv","siderite","28 May 2024","This is like a direct mix of Shang-Chi and the Humans series. Someone blended them together and then just threw that onto an empty canvas and called it modern art. The good parts in those shows missed the canvas completely. The result is bad in almost every aspect: the story, the details, the characters, their names, the acting, the logic. AIs would have never written this script because they have their dignity.To understand how badly this film misses the mark, it starts with a woman - named Atlas by her own mother - who plays chess with a computer in the future. The computer checks her, so she makes a magical move that checkmates the computer, then the computer displays that she has won 71 times in a row. If this doesn't scream: run away! I don't know what will. And it gets worse from there.I have no idea who comes up with these things, then convinces other people to give them money for them. They must be checkmating from a check position chess geniuses, because in every other industry if you come with a stupid idea, people throw you out into the street.Bottom line: regardless of your personal feelings towards J-Lo, AI, movie making or truth and reality, this film is simply very boring. It's entertainment value can only be perceived while truly inebriated and perhaps not even then. Here's to Planty the plant!"
"8","A lot of fun","https://www.imdb.com/review/rw9806228/?ref_=tt_urv","Hellmouth_Kid","24 May 2024","I refuse to join the trend and hate on everything that jLo touches and I am a Mariah Carey fan. I must admit that I was szeptu al about the project, but still set a reminder on Netflix. It is an interesting story, with some interesting scenes. The thing I enjoyed the most was the relationship between Atlas and Smith. They had some hilarious moments. There is enough hate in the world so why don't you just make some popcorn, have a drink and enjoy the ride, you won't regret it. You may be disappointed that it is not a cinema like production, but in the era of Disney garbage you get something that is great for a Friday night. Enjoy. (and, I still don't know her)"
"2","A pointless movie","https://www.imdb.com/review/rw9813627/?ref_=tt_urv","garabedian123","28 May 2024","I did not realize what kind of a movie this was going to be. The whole movie is Jennifer Lopez in a box on a greenscreen. And unfortunately she is not a strong enough actor to carry a whole movie by herself.So the movie starts on a woman with crazy hair, This was the very first thing that I noticed. I thought she was going to be a robot because she wakes up with this crazy hair, has the same crazy hair in every picture of her and goes to work and comes home with the same crazed hair.And so She is not a robot, or ai. Thats not the twist. The twist is that there is no twist. Literally. I think. It seems like the twist was that Atlas thought she was responsible somehow. And clearly she is not.. But i dont get it. I guess the twist is that the name Atlas doesnt mean anything important.So instead of letting the ai leave they chase him down in another freaking galaxy...Woa woah hold on. Another galaxy? So humanity is spread throughout the universe now? Who knows. Its never mentioned. Not a single freaking time. The humans speak as if earth is the only planet humans are on. Which makes zero sense."
"5","Cliche movie but JLo, really?","https://www.imdb.com/review/rw9824618/?ref_=tt_urv","eattwocookies","3 June 2024","Just like any other action packed/scifi, now AI movie, this could've been better but with JLo being the main actress, it was not going to be the best movie. She cannot act, it's amateur-ish and you can tell she's trying hard. If you want the movie to do well, start with choosing better actors.The action itself (CGI) was great. Please, just stop putting JLo in the actor's seat, she's not meant for it. She can stick to singing. Most of these singers can adapt to movies but not her. Her acting is bland.Maybe add a twist to these kind of movies for the future because they're becoming repetitive at this point."
"5","Average flick; not as bad as many critics say","https://www.imdb.com/review/rw9823379/?ref_=tt_urv","redban02","2 June 2024","It's not nearly as bad as the critics say. J'Lo really wasn't bad for the role. Her character was a nerdy analyst, not a Michelle Rodriguez type of action hero. I thought the dialogue/monologue between her and Smith (the AI) was kind of charming at timesI do feel the movie becomes too video game-ish, the runtime was about 20 mins too long, the villain didn't seem as scary as he should've, and i didn't like how they recycled that one black gentleman as the henchman. They missed big chances to show some gorgeous visuals of an alien planet in other galaxy.But overall, the film isn't a terrible watch."
"1","Not even interesting while folding laundry","https://www.imdb.com/review/rw9827199/?ref_=tt_urv","cindyrellaexists","5 June 2024","What a waste of effort for this cast and crew. Bomb. Boring. Uneventful. I had more fun matching a shopping bag full of socks.Why do the studios find this garbage? The only good thing was that I could watch it at home, pause it, come back hoping it could get better. But then 7 minutes in after my break I had to walk away. The cinematography was decent but the story was truly flat. That actress was a bore. She didn't deliver anything that didn't make me not fast forward her parts. Yawn.Hard pass if your thinking about watching this 'movie?'. It's not worth your time unless of course you have to fold laundry."
"8","Action Sci-Fi","https://www.imdb.com/review/rw9810474/?ref_=tt_urv","amiles-48091","26 May 2024","There seems to be a trend recently if you don't get deep and meaning character development in a film then it is rubbish. To be honest I can't be bothered hours of back story on character development and a thumbs up Altas concentrating on action rather than deep philosophical themes or preachy statements. Anyone who knows Mechs will know the Atlas has a certain place within mech history and I'm assuming this is where the film gets its title. This Mech is mainly made for combat so this film is a action sci-fi film at heart. Yes, there are bits about AI which is not that original but i dont believe the writer or director are bothered about what you think in the real world about the pros or cons of AI. The human story is a little predictable so i can't give this an oustanding. Visuals and performances are fine and well worth a brain non-engagement film evening at home."
"4","Could Have Been Better","https://www.imdb.com/review/rw9807269/?ref_=tt_urv","darad","25 May 2024","From the previews alone, I thought this would be an exceptional science fiction movie, showcasing impressive CGI effects and an action-packed storyline. Unfortunately, it fell short due to a weak plot and poor acting. It took only 15 minutes to realize that this film would be a disappointment. Adding to the frustration, I watched this immediately after seeing ""Madam Web,"" a recent box office flop, which now seems better in comparison. Despite the promising visuals and initial excitement, the film ultimately failed to deliver a compelling or enjoyable experience. This was a letdown, especially considering the high expectations set by its marketing. Overall, it was a frustrating watch that underscored the importance of a strong story and good acting in making a movie truly engaging."
"2","It was predictable and full of terrible writing","https://www.imdb.com/review/rw9808577/?ref_=tt_urv","kuluvas","25 May 2024","It was predictable and full of terrible writing, if almost anyone else played the lead I would have given a better rating but she's like 3 tons of concrete attached to your leg in a lake...It's too bad because I wanted to like this movie, I love stuff like this but it was almost job like to watch it...It was predictable and full of terrible writing, if almost anyone else played the lead I would have given a better rating but she's like 3 tons of concrete attached to your leg in a lake...It's too bad because I wanted to like this movie, I love stuff like this but it was almost job like to watch it..."
"4","Silly, dumb, but enjoyable.","https://www.imdb.com/review/rw9808644/?ref_=tt_urv","jllagunos","25 May 2024","Lopez, 55, portraits an obnoxious and annoying 39 years old analyst / interrogator / survivalist... And that is the smallest leap of faith you will need to take in this movie. It's actually entertaining in a cheap way. But it is also a good example of illiterate folks trying to write a science / tech story. Super intelligent AI is portrayed as angry hackers/ FSP. Army rangers in AI mech suits are as disposable a they are useless. And in the end is just a drama about accepting losses and treachery from someone you trusted.So in order to enjoy the film, through away any notion of common sense you have and just accepted as a Sunday SciFi TV movie for your mom & dad. That's it. Ah! And good CGI."
"4","boy howdy was that bad writing","https://www.imdb.com/review/rw9813718/?ref_=tt_urv","matrice444","28 May 2024","I don't often leave comments but I feel compelled. Everything was so very contrived, but the dialogs just hurt. The visual effects were perhaps the only redeeming quality.I gave it a try because of the cast however I don't believe this to be a feather in the cap of any of them. I don't blame them, they had to deal with such a poorly written script... and OMG JL did almost nothing but cry and scream... GROW THE F..K UP. Her character should have been wearing diapers.There are a few of the classic Hollywood ""feel good"" moments, but everything is so very predictable that nothing surprises.I guess this movie is good for anybody under 12 years old that doesn't yet have any grasp on reality, or the average American of any age... a nation without a grasp on reality."
"1","Recipe for zombie audience","https://www.imdb.com/review/rw9818686/?ref_=tt_urv","web-534-393830","31 May 2024","A movie following the prefect recipe for a zombie audience: woman that is perfect from beginning to end, without flaws, always well intended and better than all computational artificial intellect in the world combined, of course. World that ""has to become united"" to confront a global enemy, of course. Let's make the casting as diverse as possible, of course. Use a lot of cheap CHI instead of investing the budget in a better plot and screenplay, because special effects with no depth is what really matters, of course. The result: children will be happily indoctrinated having a donut. Fortunately they didn't keep some extra money to fake positive ratings, so the only legit thing about Atlas is its 5.6. No need of artificial intelligence to understand that."
"8","Actually a decent family/comedy/sci-fi - Nice surprise!!","https://www.imdb.com/review/rw9806772/?ref_=tt_urv","miloadams","24 May 2024","Atlas is actually a very pleasant movie, entertaining and easy to watch.Is it Blade Runner? Is it Minority Report? Is it Interstellar?No! No! & NO! Yet I definitely don't mind at all!I'm not crazy about JLO, but it was I would say one of the best movies I've seen her in.The whole movie caries a pleasant vibe and actually I felt like wanting to see more of it in the end. The connection between the main characters was portrayed nicely and switching between action and comedy moments was just nice to watch.For the most part the CGI was very good except a few minor things I noticed, that's just me and i'd say a professional deformation.Overall I have enjoyed the movie far more than Rebel Moon 2.For me it is 7/10 or 8/10 ... I'm giving it 8, because it doesn't deserve such harsh criticism you can read here.Watch it and enjoy!"
"1","So cheap","https://www.imdb.com/review/rw9812848/?ref_=tt_urv","kazemsharkas-16783","28 May 2024","The movie was done very cheaply,Jennifer Lopez was by herself most of the film,
What a cheap production and very lame story,
If we calculated the amount of time Lopez was on the screen by herself we would find that she was almost 70% of the time on the screen talking to a computer voice .Maybe because she was the producer so she made sure that she appears more than anybody else .For me,I don't recommend the movie at all and I would like Miss Lopez next movie to give a chance for others to act and to play a role please .I hope we don't see part two of this movie because we got tired of seeing one actor all the movie ."
"4","Things Go Boom In Hollow Space Movie.","https://www.imdb.com/review/rw9822035/?ref_=tt_urv","crankyz-439-857068","2 June 2024","Everybody gets in a mood where they just want to watch a movie where things explode. This is it. This is the movie for people with short attention spans. Jennifer is very pretty to look at but her character whines the whole way so I wanted to spend less time with her. Every frame is filled with stuff to look at and the cuts come quick in some sequences. The CGI is impressive but it still doesn't make for a good movie. It's a feast visually and thought and production are on the screen, it just suffers from the more and faster syndrome which doesn't necessarily mean a better movie. You literally can't take anything in because it's moving ALL THE TIME. Adolescents and teenagers would probably like it but it is a pass from me."
"5","Waste of good effects","https://www.imdb.com/review/rw9821311/?ref_=tt_urv","efd-10467","2 June 2024","Modern effects can open up fantastic sci fi worlds and this movie offers up some good effects and a reasonable sci fi movie.What drags it down is Jennifer Lopez, she over acts and generally is so bad she makes the movie boring. Firstly her need to have 'big' hair overrides all common sense, she just looks silly. Next is her inability to convey feeling without grossly over doing it, she seems continuously either in or near a complete meltdown, it is too much too often, you start to really dislike her.Unless she helped fund this movie she does nothing for it, while I suspect the director thought her name would draw eyes to his show, it may but once they are there, her performance destroys everything else.The director or writer or both, are heavily influenced by Aliens and Blade Runner, but it ends up a poor attempt to be serious sci fi. So it has good effects and action with a clean, fast moving modern look, but poor casting takes all the gloss off."
"10","Great movie","https://www.imdb.com/review/rw9808919/?ref_=tt_urv","zekyvicky","26 May 2024","I know a lot of people probably will snort at this because it is a J. Lo movie. But I loved it! It had my attention, and that of my husband who usually does not watch JLo movies. The story about finding ourselves, forgiveness and redemption. Great CGI, and the story did not pretend to be what it was not.. if you are looking for a true sci-fi movie, this is not it. This is about pain, guilt and finding yourself.The actors did a great job, cinematography and sound were a voice average , and the emotional component was the best. I highly recommend!Don't let the bad reviews keep you away, I enjoyed it. Give it a chance."
"5","Good story, really bad acting!","https://www.imdb.com/review/rw9820829/?ref_=tt_urv","bullmasters","1 June 2024","Too much overacting, Jeniffer Lopez has never been a good actress, she is, in every film, either unwilling or incapable of not appearing flawless and she is absolutely unbelivable in this movie, her whining and crying feels fake, besides she's supposed to be in her thirties in the movie? What a joke, who would believe that when she's going 60 soon! The story is actually good, it had potential, it actually reminds me of a nice video game called Titan Fall. They should have picked someone younger. Overall it was entertaining but I think it was a missed opportunity, it could have been a great movie."
"2","By all means, AVOID","https://www.imdb.com/review/rw9820236/?ref_=tt_urv","paul-allaer","1 June 2024","As ""Atlas"" (2024 release; 120 minutes) opens, we are in the near future and AI has gone rogue. The AI model at issue was built by Shepherd Robotics, and a 10 yo girl called Atlas grew up along. We then go to ""28 Years Later"", and Atlas, now 38, is an AI terrorist expert... At this point we are 10 minutes into the movie.Couple of comments: this is the latest from director Brad Peyton (""Rampage""). More importantly, this is also the latest from Jennifer Lopez who stars as Atlas but also co-produced. JLo tries her best with the material she is given, which alas is not much. The script is beyond bad, and that sinks the movie then and there. Let me be upfront: I gave this movie a try, and I lasted about 40 minutes, at which point I simply gave up and bailed. You don't have to waste 40 minutes of your life, I already did it for you!""Atlas"" started streaming on Netflix over the Memorial Day weekend. It is currently rated a dismal 19% Certified Fresh on Rotten Tomatoes, and for good reason. I simply cannot recommend this to anyone in good conscience. By all means, AVOID."
"4","Jennifer's makeup","https://www.imdb.com/review/rw9820681/?ref_=tt_urv","Cmyck","1 June 2024","An entirely forgettable movie that basically states that Lopez has a great complexion even under the worst possible conditions. Also her teeth and gums seem to be A-Okay. She co-produced this joke of a movie. It reeks of narcissism. Her act is entirely unbelievable to the point of being plainly annoying. What an utter waste of resources.I admit, for almost 55 she looks great. But I really do not care. At some point she will have to face the fact that she is mortal. I wonder how much modern technology went into rejuvenation, be it physically or via CGI.I care about story telling. Without it, everything else is wasted. Why are 80% of movies produced lacking this simple requirement? It probably takes more effort to write a decent script than to direct and produce it."
"2","Wrong lead, wrong tech, wrong science, wrong acting, wrong story","https://www.imdb.com/review/rw9820181/?ref_=tt_urv","georgestephensonme","1 June 2024","Supposedly brilliant woman acts like an overwrought, overly emtional teenage influencer of hair products ... cast developed based on ideas of diversity including building various races ... stellar travel, but still worried about IT?Mother built AI robots (duh, so fast thinking but always dangerous) but never seemed to be working ... no apparent team to do so.One guy wandering around in charge of the world's defenses without staff?Reuse of goofy mechanical suits? Silly, poorly done graphics. Design of the new planet's geology and weather?I don't understand why ... why it is so wrong, wrong, wrong, wrong."
"9","Emotional connection","https://www.imdb.com/review/rw9806719/?ref_=tt_urv","markus-jarvisalo-","24 May 2024","Sure it starts slow. And the CGI is nothing special. Maybe even a little on the cheap side. But that is not what this movie was about. After watching the trailer for this movie I though I knew exactly how this was gonna play out but I was wrong in a good way.This movie is about connection and how it makes you feel. At first the AI assistant or robot we are introduced to is very stoic and distant but as the movie progresses we start to learn more about his personality or he about the protagonists but that is a good thing.Sure the cliffhanger was very predictable but even amongst the bad CGI this movie made me feel something and for that it deserves some praise.Anyone bashing on Jennifer Lopez acting really needs to re-evaluate their standards."
"2","Its just so bad... well Jenny is anyway","https://www.imdb.com/review/rw9818773/?ref_=tt_urv","kelly-rhodes1","31 May 2024","So there IS a storyline. But clearly Jennifer was told from a very young age that she was pretty and talented and she could do what ever she wanted. Now we have Atlas to prove that she is in fact pretty. She is not a good actress In this movie.Now if we talk about the Cell thats a different matter... but that was a stunning movie, visually at least, I may have to go watch that now to wash Atlas from my eyeballs and long term memory.Her overacting is absolutely shocking. She has no shades of grey, she is either on or off. And in this movie she is ON! Now I am a lady who likes to big up fellow women, but lets call a spade a spade. This is a shocker."
"4","Hard to watch","https://www.imdb.com/review/rw9815898/?ref_=tt_urv","racheltijaniau","29 May 2024","While the concept of the movie is excellent-reminiscent of an updated I-Robot-the execution left much to be desired. The poor acting from the lead made it difficult to sit through, with over-emotional, forced scenes and predictable signalling. I'm giving this movie 4 stars based on the strong concept, the well-done action scenes and the somewhat good performances by some of the supporting actors.However, the film misses the mark in terms of what most of the public likely seeks in an AI movie. Something clever, entertaining and thought-provoking. Unless the intention was to appeal to a less discerning audience, in which case, they succeeded."
"10","Did not have high hopes about this, but...","https://www.imdb.com/review/rw9807641/?ref_=tt_urv","Good_Is_Smart","25 May 2024","...it exceeded my expectations. I don't care about the reviews, I actually enjoyed watching it. JLo isn't one of my favorite actresses but she's quite decent in Atlas. Did not feel like scrolling through my phone while watching it or roll my eyes at her acting. I liked how much it was about trust and making a connection with another, even if not a human being. Don't know why people are giving her such a hard time about making movies, they usually have a good message to send, especially this one. Anyway, as i said in the beginning, it was more than I expected and I gave it 10 stars just for that."
"2","2 out of 10 for the flashy visuals","https://www.imdb.com/review/rw9819015/?ref_=tt_urv","willkthewpboy","31 May 2024","This is one of only a select few movies ever made that make you think that yourself or any other untrained amateur could've acted better than the main lead. I skipped 90 percent of the scenes with the main lead actress in it. She was literally unbearable to watch, which in turn made the movie unbearable to watch whenever she was on screen. I finished this movie in less than an hour by skipping mostly everything except the interesting visuals, and she still managed to get on my nerves. If she was the only problem with this movie it would receive a 3 out of 10, but the denseness of certain characters made the entire plot hard to believe. For example, sending a ship with warheads aboard before even doing basic reconnaissance."
"3","Quite sure that Jaylo has paid for the very few 10 stars review here","https://www.imdb.com/review/rw9807480/?ref_=tt_urv","shay-67903","25 May 2024","First of all do you know hiw JayLo got casted into this wreckfast ?She produced the blody movie thats how.I honestly thing
that if the writers would run this script though ChatGPT or another ai generator
that could have come up with a much better script then what on earth this was.Actress JayLo plays.. actress jay lo in every movie she is in .I wouldnt say she cant act but her acting ability is not that good.She is a far better singer then she is an actor.Honestly the voice over for Smith the AI was far better then her preformance and he carry's the movie
and is a far better charechter and actor as jayloin a movie where more then half of the movie is jaylo and smith you really need a good main to carry that.Unfortunetly Jaylo not only that is not a good actress
also her charechter is so annoying .A data analyst AI Expert that hates AI (so why did she became an AI analysit ?)
she is amazing at chess beating her AI 72 games
but horrible at prodicting every obvios move along her way.I fast forwarded 1/3 of this movie
and this would have been painful to see on the cinema without fast forwarding.Its a cute weekend watch
obviosly good when there are no better options on netflix
but its not a memoriable movie
i will forget about it in 1 week."
"4","80% crying 20% acting","https://www.imdb.com/review/rw9807615/?ref_=tt_urv","lakshminarayansahu","25 May 2024","Though out the movie JLO just cried and cried which made it very very predictable. Acting - nothing much. Rather no acting in the movie.1 - Very first scene about AI depicted alright but could have been improvised.2 - JLO started crying and crying till the end
3 - predictable behaviour by the main character itself
4 - If someone is willing to go for a fight should be ready for all the protocols and responsibilities to care about the people
5 - she was combat ready without any psychological evaluation just because she insisted
6 - her acting was actually below par. Normally she is a fine actor but director somehow made her to cry through out the movie
7 - rating is only for action and animation - 4/10."
"3","JLO sets a new low","https://www.imdb.com/review/rw9808931/?ref_=tt_urv","anthonyiaclaims","26 May 2024","2/3rds of the movie is JLO overacting her huge A$$ off. So many faces!! So may emotions that she's apparently never felt in real life. It's like watching her in a shrinks office for most of the movie. The secondary characters are pretty good but the vast majority of the screentime is her alone, doing really stupid stuff until....yep, she finally gets it and you know the rest. I won't spoil it but she will.If you are one of the 4 people who love JLO, give it a shot. Otherwise take a shot every time she overacts, and you'll be too drunk to care.Who wanted her for this movie? Every scene she is going off. She's supposed to be a high level anylyst but she acts like she's never heard of stress, yet alone been under stress.Really sad effort here, embarrassing for anyone involved...A generous 3 from me for everything not JLO in this movie."
"8","I don't care what you ""critics"" say","https://www.imdb.com/review/rw9806783/?ref_=tt_urv","bbigdiddle","24 May 2024","I don't care WHAT you ""critics"" say ... It was quite enjoyable. Does it ALWAYS have to be ART ??????This was just enjoyable Garbage , & who cares ? Get off yer High Horse once in a whileI don't care WHAT you ""critics"" say ... It was quite enjoyable. Does it ALWAYS have to be ART ??????This was just enjoyable Garbage , & who cares ? Get off yer High Horse once in a whileI don't care WHAT you ""critics"" say ... It was quite enjoyable. Does it ALWAYS have to be ART ??????This was just enjoyable Garbage , & who cares ? Get off yer High Horse once in a whileI don't care WHAT you ""critics"" say ... It was quite enjoyable. Does it ALWAYS have to be ART ??????This was just enjoyable Garbage , & who cares ? Get off yer High Horse once in a while."
"1","Did we all watch the same film..?","https://www.imdb.com/review/rw9816531/?ref_=tt_urv","wbrqq","30 May 2024","I keep seeing positive reviews from people who clearly need to expect better from lazy screenwriters. Seriously... this film was predictable, cheesy, badly acted with some cringe inducing dialogue and truly eye rolling moments. I have no issue with cheesy action sci-fi flicks. Got quite a few in my collection. But this bland and horribly miscast mess was an absolute chore. The nicest thing I can think of to say about the film is that some of the CG is fun. How does rubbish like this keep getting made? So many talented writers and film makers out there and Netflix keep throwing money at dumb, shiny nonsense like this. Dross."
"3","So bad,......it's bad.","https://www.imdb.com/review/rw9809587/?ref_=tt_urv","mbz70","26 May 2024","If I knew that I would watch Rambo in feminine for two hours, I would definitely have passed.Jennifer tries too much, the rest of the actors are lost somewhere in the font, the plot and the dialogues are full of cliches, and worst of all: in 2024, only ignorants and children believe that AI will threaten the existence of humanity, somewhere in the future.On the other hand, the only item worth saving from this movie, is the CGI.That is the 3 stars for. Otherwise, one is too much.Normally, I avoid writing negative reviews, unless a movie is provokingly bad. And this one is. Two hours long bad."
"1","Horrible acting","https://www.imdb.com/review/rw9817664/?ref_=tt_urv","vijer-41447","31 May 2024","JLO is not a good actress, and she seems to think making horrible grimaces every few seconds is acting. Speeding through all the trite dialog helped reduce the movie to about 20 minutes, and even that was intolerable.I gather JLO believes we will find her sexy in her declining years. Looking disheveled and worn down is not sexy. She clearly focused on herself as the protagonist, and the movie focuses on her looking unappealing and making grunts and facial grimaces from beginning to end.I imagine JLO sat at a computer, and instructed the AI to write a script that gave her maximum face time, included a dystopian future, and lots of CGI.Don't waste your time."
"4","Needs better hero","https://www.imdb.com/review/rw9811564/?ref_=tt_urv","sharilee-32731","27 May 2024","Because I often enjoy B movies, I liked the concept and action of the movie but thought JLO brought it down. She is not an action hero. Really needed someone else. Her acting was unrealistic and her hair always in her face, drove me crazy!' Thought one of the best parts was every time Casca came back!!! The other characters were ok and some could have had more screen time. Especially Smith. Really liked the personality given to Smith. It made watching some scenes more enjoyable than just watching the other nonsense stuff. I don't know anything about the director and others, but I do know what I like. This wasn't it."
"10","Fantastic!","https://www.imdb.com/review/rw9806596/?ref_=tt_urv","deescottlass-73676","24 May 2024","I was hooked from start to finish. Jennifer is under estimated for her acting and I forgot she was JLo. All actors in the cast were fantastic. A lot reminded me of gamers set-up and not too far ahead technology facing us all. The part where the audience connect us the with the moral dilema of AI. I was taken away from the usual reality tv story lines. All very Hollywood, CGI but it's entertaining. If I can switch off watching a movie that keeps me hooked, then a great job by the Director and Producers and whole team. The graphics are fantastic! If this is not the genre for lukecthen why diss it?! But if you want to be entertained away from reality tv, then this is an alternative watch."
"2","Derivative, Cringe, Poor Acting, Poor Writing","https://www.imdb.com/review/rw9813146/?ref_=tt_urv","simonbysouth","28 May 2024","What a mess. This film covers no new ground, only retreads tropes and plot points from other films that did it much better.From the acting, to the designs, to the script, to the plot, there's so many elements of this film to make you cringe. It was really hard to watch without awkwardly laughing AT it.JLo should NOT have been in this role. A complete miscast. Some actors can carry a film on their back but sadly, she could not.The writing is unsure if it wants to be a comedy or hardcore and misses on both. None of the (what I think were supposed to be) jokes landed, nor did any of the plot points hit hard. Overall the plot makes very little sense once you give it half a second of thought.What was the message this film was trying to say? Definitely nothing meaningful, and what dregs of spurious message one can squeeze out of it seems juvenile at best."
"2","Please make her stop screaming","https://www.imdb.com/review/rw9813038/?ref_=tt_urv","slnadhi","28 May 2024","Stopped watching an hour in because I literally could not keep listening to JLO whine, scream, and moan. She does not have the acting chops to carry screen time by herself for so long. The story seemed like it could have been good. The effects were awesome but who thought JLO was the right fit for this?!? I probably could have fast forwarded through a large part of the first hour and not missed much. Smith gave more interest than JLO screaming. This movie probably could have been great if the storyline was made much more interesting in the first hour and they found someone much more versatile than JLO to play the lead."
"3","JLO's character ruins this movie","https://www.imdb.com/review/rw9811124/?ref_=tt_urv","sir-66386","27 May 2024","This movie would have been an easy 7+ if it wasn't for JLO's character. I hated her the entire movie. She is pathetic, whiny and useless for most of the movie in the most annoying way, it's just lame. I do not know if it was how she was written or just her mediocre acting skills. The visuals are fantastic, the fights scenes are fun but JLO just ruins it for me.When she finally overcomes her own stupidity, it kind of gets better but the first half of the movie is excruciating, the second half only marginally better. You are warned. The ONLY reason I give this a 3 instead of a 1 is because of the visuals. I can only hope that JLO retires from acting after this dismal performance. This movie was doomed from the start and I really wish it wasn't:("
"8","The movie exceeded my expectations!","https://www.imdb.com/review/rw9813682/?ref_=tt_urv","jorgemanuel-24282","28 May 2024","I went in thinking that this movie was not going to be a good film. Immediately from the get go, the storyline caught my attention, and as weary as I was about JLO's acting, she delivered!The script did a great job with laying all the pieces of the puzzle in front of the viewer, then slowly puts the pieces of the puzzle together as to unveil the final picture in the end. It had a unique approach to the stereotype given to Artificial Intelligence and convinced viewers that we shouldn't be afraid of technology in the future. The unique dynamic between man and machine and how they can actually coexist was a interesting angle. Jennifer Lopez did a great job with pulling us in into a world where ATLAS (AI), Psychological traumas, and fear can mix and blend perfectly to give you a very entertaining movie.The movie was honestly really well done! Say what you want, but JLO can act! The plot, the characters, the CGI, the scoring, and the costumes were very very well done!This movie gets two thumbs up!"
