"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions"
"6","/10","It's ok, but ""Find McGuffin and Fight Over It: Part 7: is a better title.","https://www.imdb.com/review/rw9208131/?ref_=tt_urv","MoviesWithX","https://www.imdb.com/user/ur131966393/?ref_=tt_urv","22 July 2023","This wasn't a terrible movie by any means. It was definitely kind of underwhelming though, and didn't do anything to convince me that this franchise, that I do like (only like the first 3 to be honest; I hate 4 and never saw all of ""TF: The Last Knight"" or any of ""Bumblebee""), needs to continue still. This is the now seventh movie. Even with me actually really liking the third act, and thinking that Anthony Ramos did a really good job as the lead, I don't desire more of them. ESPECIALLY not with the way that it ends, setting up a crossover with another franchise. To reiterate, I enjoyed Anthony Ramos very much in this. I liked his character and actually cared about him, and his relationship with his little brother. I enjoyed their dynamic together. And the young actor who plays the kid brother also was very good. And it was great to see Lauren Velez again, even though she appears very briefly in it as their mom. I thought the voice cast for the Transformers was mostly fine also. Some of the movie also was shot in Peru, where most of the back half of the movie takes place (The beginning takes place in New York). The location of Peru is just beautiful. There are some wonderful shots in here. Steven Caple Jr., who directed ""Creed 2"", did a very good directing job here as well. Where I'm honestly mixed is the performance by Dominique Fishback. She's decent in the movie, but some of her acting isn't great. I don't know if that's because of her trying to act against what are essentially VFX characters and trying to sell that, which I imagine isn't easy to do. But I wouldn't call her great against actual actors either. She's not like on the level on Rosie Huntington-Whiteley in the 3rd film, who was not good. Megan Fox wasn't great in the first 2 either. Nicola Peltz in Age of Extinction wasn't good either. Same thing. She's trying though. In regards to her character, I like that she is smart and is knowledgeable about artifacts and things. And she was used within the main story. But if you take her out of the movie, and rework a few things, I'm not totally sure I'd miss her that much. Not that she was a bad character. I just found Ramos's character more appealing. She was fine. Something was just kind of missing with her character, though. Also, although I again liked the Ramos character and his performance, I still don't understand why human characters have to be in these movies. The Transformers should be the exclusive focus. The beginning of this movie and the battle sequences at the end (taking exception to the intercut parts with the humans) paint a really cool picture of what an entire TF movie could be with just them, or at least could've been. I would have loved a Transformers film to have that sense of scale and ambition. Nothing against human actors, but make this about the Autobots and Decepticons alone. Another thing that I didn't know about this was that it takes place in the 1990s, specifically 1994. Had it not been for the year itself coming up on the screen, and some movie posters, a clip from ""Juice"", and the most obvious thing being the songs on the soundtrack, I wouldn't have even guessed that it was supposed to take place in the 90s. There is no real sense of time or place here in this. The decade is not really relevant at all. There's even a modern song that plays during the third act and another modern song during the end credits. They don't even stick with the 90s theme, lol. As far as the VFX go, they are still mostly good but inconsistent at times. There were one or two close-up shots on Optimus Prime transforming that did not look all that good to me, and another close up on Optimus Primal later in the film that didn't look too good. Lastly on what I'm mixed on, the action is just really more of the same but even less impressive than it used to be. These are giant robots, so it makes sense that they don't always go down easy, but I got a little tired of all the shooting and hitting, and nothing was really happening. I was like ""Ok, can somebody get damaged?"". The best portion of this movie for me though in regards to action, visuals and even somewhat character was the third act. I could see myself rewatching just this section of the movie alone for how much it engaged me. It isn't better than the finales in the earlier Bay films to me, but it was fun and well done, I thought. Now my biggest gripes come from two things in particular. One is a character, who while they mercifully have very little screen time in the film, the time that they had was enough. There's a character who is a friend of the Ramos character. He's basically a lowlife criminal. I haven't seen this actor before, so maybe it's just what they gave him, but his character was the most annoying character in the entire film. He's our comic relief human. Pete Davidson voices ""Mirage"", who serves as our comic relief Autobot. Pete was here and there in terms of effectiveness, but the friend was not funny at all. I think back to him yelling out of the window of his car, and I laughed but now I really wanna know why I did that. That wasn't even funny. Was it a pity laugh? I guess. They tried way too hard to make this guy funny and likable, and failed at both. When he leaves, so does the thorn in my side. He is briefly seen again before the end, and during a mid-credits scene (which is lame). Also, the plot is basically the same as all the others. They have to get something before the bad guys do, and they fight over it for 2 hours. This time, it's a ""key"". Some things I honestly don't even remember (not that I want to tell you everything to ruin it for you), but its just super-basic anyway. The movie's ok. But I don't think I need to see it again.","1 out of 3 found this helpful."
"6","/10","Typical Big Budget Movie","https://www.imdb.com/review/rw9121765/?ref_=tt_urv","eebsta","https://www.imdb.com/user/ur134669684/?ref_=tt_urv","15 June 2023","Decent movie but so many holes that don't make sense. Continues the trend of the protagonist killing cops or bystanders- don't try to normalize this behavior. Older movies never did this, not that they were morally perfect by any measure.The action scenes were beautiful, even tho 3d did not add anything, yet again. The strengths of the individual fighters were inconsistent - don't let one autobiographical get beat up by a weakling & then start beating a bigger and badder something else.All the transformers kind of got worse after uno, but this one wasn't the worst of the bunch. Wasn't great, but didn't let down too bad.","1 out of 6 found this helpful."
"6","/10","I was slightly dissapointed","https://www.imdb.com/review/rw9234358/?ref_=tt_urv","FloridaViking","https://www.imdb.com/user/ur142079119/?ref_=tt_urv","2 August 2023","Now off the bat, I ranked this a 6/10 because it was certainly enjoyable to watch. However, when placed side by side with its predecessors, it definitely falls short. While enjoyable, and with a very well explained background and current story, I still feel that it did not connect with the existing movies and story lines. Prime was almost a completely different character here, and was not relatable to the movies already out. Even his truck form was different from the previous movies. While I always treasure new movies coming out in the transformer universe, I think that they should stick to the existing established universe details.","0 out of 1 found this helpful."
"6","/10","Oops! A drop in the quality of the franchise...","https://www.imdb.com/review/rw9208889/?ref_=tt_urv","realwoodapple","https://www.imdb.com/user/ur153474755/?ref_=tt_urv","23 July 2023","I was incredibly hyped and excited when the 'Transformers: Rise of the Beasts' trailer came out. Despite the trailer not impressing me much, I held onto hope that the movie would do better. Sadly, my hopes were somewhat in vain, as the overall quality of the production fell short of the franchise's standard. At first glance, even the design of the Transformers, especially Optimus Prime, didn't seem as attractive and intricate as in the last movie ('The Last Knight'). It felt like imagining a metal box walking on two legs. The Teracons deserved a better introduction and makeover. Remember how cool and innovative Galvatron was in 'Age of Extinction'? I missed that kind of creativity.Now, let's talk about the actors. I don't blame them, as I'm sure they did their best. However, I couldn't feel the energy, and in some scenes, they seemed rather lethargic. Perhaps bringing in an experienced actor from the past movies, like Mark Wahlberg, could have injected more action and adventure into the film. On the bright side, I personally liked the kid and his acting.Moving on, I couldn't help but laugh at Noah's iron suit design. We've all seen 'Iron Man,' so you know what I mean. Overall, the plot felt like a fairy tale, too simplistic for a Transformers movie. The abundance of Yo Yo's and dialogue like ""Did someone ask for backup?"" felt reminiscent of kids' cartoons.In conclusion, I wasn't entirely satisfied with this movie, and it didn't meet my expectations for a Transformers film. Michael Bay needs to carefully consider where this franchise is heading and ensure strict attention to production quality. As a Transformers fan, I'd rate this an uneasy 6/10, but I'm still hopeful that the next Transformers movie will rock the theaters. Unfortunately, it seemed like this movie was more focused on promoting equality among Americans rather than fully entertaining the Transformers fandom. Nevertheless, I'd like to thank everyone involved in the production and hope to see a better movie next time.","1 out of 2 found this helpful."
"6","/10","An extremely mid movie","https://www.imdb.com/review/rw9112559/?ref_=tt_urv","guimarques-78410","https://www.imdb.com/user/ur153994487/?ref_=tt_urv","10 June 2023","The movie is simply mid. The CGI is poor when comparing to Michael Bay's Transformers though I appreciate the more retro/original designs and transformations. The movie is filled with conveniences and cringe one liners which takes from the seriousness of the situation sometimes. Also the way certain characters react to the situations also feel unrealistic at times. The Soundtrack is also lacking. At the end it would have been preferable to have a composition from Steve Jablonsky instead of a ""regular"" song but I guess that's up to personal preference. With Michael Bay, even in the bad movies like The Last Knight, you can still listen to the Soundtrack and appreciate the piece of art that it is despite the movie.","1 out of 2 found this helpful."
"6","/10","Return To Form... In Some Ways","https://www.imdb.com/review/rw9510143/?ref_=tt_urv","Silver5963","https://www.imdb.com/user/ur154978320/?ref_=tt_urv","22 December 2023","Look, I'll admit it's not perfect but you can't possibly convince me this is worse than the dull Age Of Extinction (what exactly happened to Galvatron? What a waste!) and The Last Knight (awful plot, massive Unicron plot hole, and butchered Hot Rod).Rise of the Beasts blends the 80s Unicron Storyline with the 90s Maximals plot into a gorgeously CGI'd story. Seriously, how is the CGI in films like The Flash and Thor 4 so dodgy but Transformers 6 still has insanely good CGI? While the human characters may have been quite forgettable, the Transformers themselves were fun. I liked the way they used Unicron in this one compared to in TLK when they decided to stupidly make Earth Unicron. Scourge was a really cool villain to have after the last few less interesting Megatron variants.Overall, I feel they should ditch humans for the next film and just do the Transformers on Cybertron. Maybe they should adapt the Cybertron video games into a movie?","3 out of 5 found this helpful."
"6","/10","How to transform a franchise for the better","https://www.imdb.com/review/rw9149280/?ref_=tt_urv","TheDanishMovie-Nerd","https://www.imdb.com/user/ur157552764/?ref_=tt_urv","27 June 2023","""Transformers: Rise of the Beasts"" is a delightful surprise in the cinematic landscape, proving itself as a commendable addition to the Transformers franchise. This newest iteration offers a summer blockbuster experience that is, frankly, a whole lot more fun and engaging than most of its predecessors.The film stands out in terms of animation, pushing the envelope to deliver top-notch graphics that truly make the experience worth a theater viewing. Each Transformer species is immaculately designed, unlike some of the older films in the franchise that offered a visually muddled array of mechanical CGI. ""Rise of the Beasts"" successfully showcases each Transformer in their unique glory, creating a visual spectacle that's awe-inspiring and genuinely exciting.In a departure from previous entries in the franchise, the film also manages to strike an appealing balance between its human and mechanical protagonists. This facet of the story felt carefully calibrated and is a breath of fresh air not seen since the original Transformers movie and the Hailee Steinfeld-led ""Bumblebee"".The performances in ""Rise of the Beasts"" are another strong suit, with Pete Davidson as Mirage proving to be a highlight. Davidson's portrayal is both hysterical and emotionally poignant, deftly providing the film with its comedic and emotional beats. Equally compelling is Anthony Ramos, whose magnetic performance demonstrates why he's quickly becoming one of Hollywood's most promising rising stars.However, ""Rise of the Beasts"" isn't a flawless masterpiece. Its story, while solid and engaging, can feel a tad predictable and doesn't quite break new ground within the genre. Still, this doesn't detract from the film's overall appeal. It's a visually stunning, character-driven summer blockbuster that delivers thrills, laughs, and a healthy dose of giant robot action.Fair warning to the uninitiated: this movie might not be for everyone. If you're not a fan of large-scale, slightly mindless, sci-fi action spectacles, ""Rise of the Beasts"" might not be your cup of tea. However, for those who appreciate this genre, much like myself, this film promises a rollicking good time that will have you eagerly awaiting the next instalment.In summary, ""Transformers: Rise of the Beasts"" is a visually arresting, character-driven summer blockbuster that overcomes its narrative shortcomings to offer an entertaining and refreshing chapter in the Transformers saga. It's well worth your time and the price of a theater ticket. Here's to hoping the franchise continues on this upward trajectory.","1 out of 6 found this helpful."
"6","/10","Transformers rise of the quality","https://www.imdb.com/review/rw9121101/?ref_=tt_urv","movies_are_life_","https://www.imdb.com/user/ur160611631/?ref_=tt_urv","14 June 2023","Transformers: Rise of the Beasts is enjoyable while you watch it, but an honest review will less favorable than the in-the-moment movie experience. Perhaps the biggest compliment that carries the film's positive response is that it doesn't anger and annoy you like all the films minus the first one and Bumblebee.The plot doesn't matter. Just explaining it can reveal
plot holes in the setup. To simplify it, you have a mcguffin and it's fought over between different types of transformers and some humans tag a long to help. Every script has multiple parts that add up to how good it is. The dialogue is atrocious, but sometimes very naturally funny. The plot is paper thin and full of holes, but stands up enough to support the action. The action is great, highlights being a car chase on the streets of New York and the third act battle which has a dull brown setting that allows the colorful transformers to stand out and their action the center of attention. The editing is a bit of a slog, though, and makes it feel like several scenes could be trimmed.Questions that I had during watching the movie: how did they know about the Porsche? What happened to the transformers at the end? Does no one know about the transformers?wouldn't their be a smarter way to hide, and recover, the mcguffin? And did they really think any deaths in the movie would be taken seriously? The stakes are not high and the terrible script sticks out like a sore thumb, but there's moments of comedy and good action to keep it afloat... only while watching it.","1 out of 5 found this helpful."
"6","/10","Good movie with room for improvement","https://www.imdb.com/review/rw9110486/?ref_=tt_urv","moviemanmo973","https://www.imdb.com/user/ur161226852/?ref_=tt_urv","9 June 2023","While this film isn't groundbreaking it gives fans of the franchise some hope of a resurgence. The film takes place in 1994 and it lends itself to that time period with the music choices and the aesthetics of New York. Anthony Ramos's character was that of a stereotypical Latino from New York. In the film he's down on his luck searching for a job to help his single mother take care of his ailing younger brother. While out trying to make money illegally he gets caught up with the transformers who are trying to retrieve an artifact.Ramos is funny in his role and his chemistry with Pete Davidson (Mirage) works well. There was a point in the film where he took charge of the situation and it came off as a bit forced. Overall, I enjoyed his performance and what he added to this film. The direction of his character during the final battle added to the entertainment of this film.Dominique Fishbacks's character started off interesting but by the time the film ended she was underwhelming. More could have been done with her character.Dean Scott Vasquez was okay as he added a bit of humor but some of his scenes that were meant to be emotional weren't as touching as the film tried to make them.The landscapes of Peru were very beautiful to see and it was nice seeing the action taken away from the city. The character designs were nice but some of the characters were underutilized (Cheetah, Rhino...). The beasts were shown here and there but it felt like a very surface level introduction. The villain had a clear-cut motive which helped carry the story.In all this film was a decent introduction to these new characters with room for improvement. I look forward to the next film and hope they can capitalize on what they started in this film.","15 out of 31 found this helpful."
"6","/10","Simple action popcorn flick.","https://www.imdb.com/review/rw9218108/?ref_=tt_urv","amar_deshmukh","https://www.imdb.com/user/ur163132955/?ref_=tt_urv","27 July 2023","I was curious to see where they were taking this after watching Bumblebee.Whether you've seen this franchise previously or not, it's more of a reboot that hints at a connection to a different movie series. If you watched it as a child, like I did, it does bring up memories.There are some action scenes in the movie, and they are entertaining.Excellent VFX; for the most part, the robots and their transformation don't feel cartoonish.Voice-over is flawless.Following the ""Autobots,"" we get to meet the ""Maximals,"" ""Terrorcons,"" and a villain named ""Unicrons.""
appreciated the action, especially the last fight. It also had emotional moments to break up the fast-paced action and allow you to take everything on screen in.Although ""Optimus Prime"" is usually the primary character, ""Mirage"" steals the show in this instance.The humour is inconsistent.The director gave several new characters enough time to develop, which helped in the film's latter half to give any moment emotional weight.The story is the one thing I dislike; it has the same unoriginal plot. It could have used a subplot to provide depth and interest. ""Rise of the beast"" is a movie, but we don't learn a lot about actual beasts ""Maximals"" in it.Future stories with a crossover plot that is set up with a mid-credit sequence should hopefully be interesting.","0 out of 0 found this helpful."
"6","/10","Robot aliens return","https://www.imdb.com/review/rw9644766/?ref_=tt_urv","Movie_Beta","https://www.imdb.com/user/ur164526420/?ref_=tt_urv","26 February 2024","Transformers: Rise of the Beasts is the latest movie of the franchise series (and I actually lost count of how many there are). Just a quick check and the first movie was way back in 2007 and of course made stars of both Megan Fox and Shia LaBeouf.This was more enjoyable than I was anticipating, it adds some new dimension with these 'Animal' Transformers and having a large part of the film set in a natural setting created a different environment as did its date of 1994.Anthony Ramos is good as a likeable rogue mixed up in some petty endeavours who accidentally steals Autobot 'Mirage', disguised as a Porsche. These two characters give good banter and comedy, especially in the 'joyride' scene.I found this easier to watch than other instalments I remembered as too often previously the action moved so fast often fight scenes were rendered incomprehensible. I'm not sure if they have consciously addressed this or it's just that over time the CGI has got better (and clearer), but this makes a huge difference to the viewers enjoyment.6/10.","1 out of 1 found this helpful."
"6","/10","Great movie, I really enjoyed it.","https://www.imdb.com/review/rw9157246/?ref_=tt_urv","andreitudor-51554","https://www.imdb.com/user/ur166335212/?ref_=tt_urv","30 June 2023","Transformers: Rise Of The Beasts is a really good movie which introduces a bunch of new transformers lile the maximals and the terrocons. It is a fun and engaging movie that keeps you interested in the story. I watched it 3 times and I can say my rating for it went from 7/10 to 9/10 after getting a better idea of what's happening in the movie. I love the action, it had some great fight sequences, the final battle was great and the relationship between Mirage and Noah is amazing. I also liked the character arc for Optimus Prime. Other things I didn't like were the runtime and the pace of movie.","0 out of 6 found this helpful."
"6","/10","A Spectacular Evolution in the Franchise","https://www.imdb.com/review/rw9131044/?ref_=tt_urv","thecronoscinemakacorp","https://www.imdb.com/user/ur166661992/?ref_=tt_urv","18 June 2023","The storyline revolves around a planet eater's quest for a powerful stone that grants access to space and time, while the animal transformers work tirelessly to protect it. When autobots supporting the planet eater arrive on Earth, a formidable alliance between transformers and animal transformers must be forged to safeguard the stone.The film showcases the quintessential Transformers formula of action-packed sequences and mind-blowing CGI. From breathtaking battles to jaw-dropping transformations, Rise of the Beasts delivers on its promise to immerse viewers in an exhilarating visual spectacle. The integration of the robots into their environments is seamless, making every scene a feast for the eyes.While the movie successfully captures the essence of the franchise, it does stumble in some areas. The human characters suffer from uneven writing and limited character development. At times, their presence feels unnecessary, leaving audiences yearning for more substantial arcs and motivations. Nevertheless, the film compensates for these shortcomings with its high-octane action and stunning set pieces.In conclusion, Transformers: Rise of the Beasts offers a dynamic and visually captivating experience that fans of the franchise will appreciate. While it may falter in certain aspects, such as underdeveloped human characters, its action-packed sequences and impressive CGI make it a worthy addition to the Transformers universe.","0 out of 5 found this helpful."
"6","/10","Fun time better than the last few","https://www.imdb.com/review/rw9185591/?ref_=tt_urv","eoinageary","https://www.imdb.com/user/ur167340514/?ref_=tt_urv","12 July 2023","Overall I laughed and had an enjoyable time, no I don't think the movie was amazing but it was a decent watch.I think Transformers has been extremely hit or miss since the first one and this one is okay.The story is about Noah Diaz as he must find a key to help the autobots get home, meanwhile a planet sized transformer called Omnicron is out to destroy all worlds as they feed him.The movie has some decent action scenes, Noah and Elena are good in this their chemistry is enjoyable and Pete Davison as Merage is an amazing casting choice, he is the comedic relief which is non stop, it can get a bit much at times but there are some funny one liners and his relationship with the humans is best. I also like how Optimus doesn't love or trust the humans at first he must develop that.I feel for the serious tone they went for was undermined a bit at times with all the jokes, the new design is good, I do prefer the bay look to most transformers but I prefer this bee.The CGI is okay overall, some not good moments which take me out of the movie. The score was good, one thing that bothers me is that their blasters chose when they inflict damage as sometimes they do nothing while others is it's a devastating blow.It is a family movie and I can't take that away, I did enjoy all action scenes, the finale was good, would have preferred a better location not just a dull grey rock hahahaNot the worst in the series but not the best, 6.5/10.","1 out of 2 found this helpful."
"6","/10","Just watched transformers rise of the beats","https://www.imdb.com/review/rw9172267/?ref_=tt_urv","Curtain_Call_Films","https://www.imdb.com/user/ur167367654/?ref_=tt_urv","7 July 2023","As a fan of the first 3 Micheal Bay films I was sceptical on this one, and as I don't think it was better then them it's still a good film. The human characters in this film were alright and I didn't love the decision to give him a transformers suit! The villain in this film scourge is honestly one of the best on the franchise. The Maximals are very side lined which is annoying for a film that has them in the title. The Autobots are the same as always but mirage (Pete Davidson's character) I thought was a nice inclusion. Also the ending was really confusing and I'm interested to see where the franchise can go from here.","1 out of 4 found this helpful."
"6","/10","Different feel compared to the previous instalments","https://www.imdb.com/review/rw9233534/?ref_=tt_urv","Floated2","https://www.imdb.com/user/ur19892892/?ref_=tt_urv","2 August 2023","After over six years since the latest official Transformers movie (2017's the Last Knight- not including 2018's Bumblebee), the franchise seemed to have stalled for a while.This latest addition franchise takes a new approach and has a different feel, tone and atmosphere which works.The lead of Anthony Ramos does a solid job as he is a clear rising star and portrays a likeable and root-able character. The lead female in Dominique Fishback was rather forgettable and their chemistry wasn't special.The action is solid and and the visuals are stunning as ever. There is more focus on the human characters opposed to the Transformers which may disappoint people. Several references to the previous films are also included.Unlike the previous Transformers movies, the runtime here is relatively short (less than two hours excluding end credits- which is great as those Mark Wahlberg films in particular were overlong and dragged).Overall this film isn't exactly the prototype Transformers but it's entertaining for its purpose and superior than Age of Extinction and The Last Knight.","0 out of 1 found this helpful."
"6","/10","Could have been better","https://www.imdb.com/review/rw9223912/?ref_=tt_urv","bigmix13","https://www.imdb.com/user/ur2128980/?ref_=tt_urv","29 July 2023","What dragged this movie down was the human part. If there were no human and only had transformers as main characters this would have been much, much better movie. The opening scene is great all around from the action to building the story, its the best scene in the movie. I guess my biggest problem with the human part is that it was unbelievable. When they were out running and out fighting even a small transformer, I was constantly shaking my head and rolling my eyes. Part way thru the movie I just wanted the humans to die so it would just be only a transformers movie. This one just like the rest of the franchise need to eliminate human main characters and just have them for background/secondary characters.","1 out of 1 found this helpful."
"6","/10","The CGI and robot fights carried the movie...","https://www.imdb.com/review/rw9212058/?ref_=tt_urv","paul_haakonsen","https://www.imdb.com/user/ur22654354/?ref_=tt_urv","24 July 2023","I can't really call myself much of a fan of the live-action installments of the ""Transformer"" movies. I have seen then, sure, and found them to do what a movie is supposed to do; entertain. But I am by no means a fan of them. And thus, I also eventually found the time to sit down and watch the 2023 installment to the franchise, titled ""Transformers: Rise of the Beasts"".And I sat down to watch ""Transformers: Rise of the Beasts"" without any expectations. And turns out that director Steven Caple Jr. Delivered a movie very much akin of the numerous previous live-action ""Transformers"" movies that had come before it. But hey, if you enjoyed those movies, then you will definitely also enjoy ""Transformers: Rise of the Beasts"", and that has to count for something.The storyline in ""Transformers: Rise of the Beasts"" was pretty simplistic and straight forward, but I sort of was left with a sensation of 'was that really it?' once the movie ended. It wasn't as if there was brought anything overly new or impressive to the franchise with this particular movie. Sure, you have the Maximals and a world-eating entity of sorts. But that was about it.Sure, the visuals in ""Transformers: Rise of the Beasts"" are great, as they have been throughout all the live-action movies. And for me, personally, then it is the special effects that keep the franchise afloat, because the storylines are monotonous, repetitive and bland. And in this 2023, you can lean yourself back in the seat and be bedazzled by the impressive CGI.The voice acting for the robots is good, and it certainly was nice that they added Michelle Yeoh to the voice acting roster for the ""Transformers"" franchise.""Transformers: Rise of the Beasts"" certainly is a movie for the fans of the live-action franchise, for better or worse. Personally, I prefer the 1980s cartoons, and have done so since the very first of the live-action movies saw the light of day. Though, in all fairness, I did find ""Transformers: Rise of the Beasts"" to be entertaining for what it was; spectacular CGI and a good amount of giant robots fighting.My rating of ""Transformers: Rise of the Beasts"" lands on a six out of ten stars.","1 out of 2 found this helpful."
"6","/10","Entertaining, but nowhere near high quality","https://www.imdb.com/review/rw9160629/?ref_=tt_urv","michvanbeek","https://www.imdb.com/user/ur22969565/?ref_=tt_urv","2 July 2023","Transformers: Rise of the Beasts has become an entertaining film, but it is really nowhere near high quality. That is absolutely not due to the effects, because they are very good, but story-wise it is all very weak and at times even a bit childish. Fortunately, the makers kept the running time very decently at just over 2 hours and did not stretch over the two and a half hours like the other films. Yes, the film is worth watching on the big screen, but it is suspected that it will not look as good on your home screen because it is less impressive. The ending is kept completely open, so one or more sequels are inevitable.","5 out of 10 found this helpful."
"6","/10","Not the worst, and not the best","https://www.imdb.com/review/rw9206387/?ref_=tt_urv","steveinadelaide","https://www.imdb.com/user/ur25255776/?ref_=tt_urv","22 July 2023","Transformers: Rise of the Beasts is the next instalment in the long-running franchise known for its epic battles between colossal robots and the humans caught in between. The film, directed by Steven Caple Jr., features a cast including Anthony Ramos, Dominique Fishback, Peter Cullen and Ron Perlman. The story revolves around a team of Autobots and Maximals joining forces with a human artifact hunter and a researcher to thwart the plans of both Predacons and Decepticons, who seek to unleash a malevolence of annihilation.The visual effects are impressive, especially the Beast Wars characters who transform into animals. Fans will find joy discovering nods and hidden references to the animated series and comics. Jongnic Bontemps's score perfectly captures the grandeur.However, similar to instalments in this franchise's history, some recurring issues persist with Rise of the Beasts. The human characters lack depth and fail to establish connections or exhibit distinctive personalities. Dialogue occasionally leans towards being trite with exposition, while jokes often miss their mark or become contrived clichés.The direction feels chaotic and confusing, with camera work and rapid editing that make it difficult to follow the action or become invested in the stakes. The film's runtime of over two hours feels excessively long and repetitive.The tone is inconsistent and uneven, shifting from serious to silly to dark without coherence or logic. The movie lacks depth, leaving us disconnected from the characters' experiences. It is a mindless popcorn flick that offers entertainment value but fails to leave an impact.Transformers: Rise of the Beasts may resonate with franchise fans but is unlikely to appeal to a wider audience. It is a formulaic addition to a series that has overstayed its welcome. While not necessarily the worst Transformers movie, it certainly isn't one of the best.","1 out of 2 found this helpful."
"6","/10","If you like TF1 and TF2, not sure if you're going to like this","https://www.imdb.com/review/rw9175334/?ref_=tt_urv","rnelis","https://www.imdb.com/user/ur25764068/?ref_=tt_urv","9 July 2023","The formula that made Transformers 1, 2 and perhaps 3 memorable great, true classics; you won't find that here. No amazingly designed, super impressive robots like those sandstorm robots, no megan fox-style shots, not the coolest cars, and optimus ain't the super hero warrior knight.But, if you can ignore the first hour of mandatory 2023-era propaganda, it gets better over time. The action is still good, kids still loved it, and overall the film ended with me thinking ""ok, all in all it's not bad, I just got to see through the many weird and illogical things that just happened, sit back and enjoy the ride"". And that works. Can't wait to see the next installment.","6 out of 10 found this helpful."
"6","/10","Decent movie that was elevated by the finale.","https://www.imdb.com/review/rw9194768/?ref_=tt_urv","rabidwookie80","https://www.imdb.com/user/ur26142129/?ref_=tt_urv","16 July 2023","It's an ok movie. If you have an interest in seeing Transformers' action then check it out. The lead up is solid, not great but not terrible either, but this movie really shines at the end. Watching the Transformers come together and fight is epic, and if you have a good sound system, it's even better. I gave it a 6 but I feel it's between a 6 and a 7. I can also understand why some would rate it higher. I don't know what political stuff other reviewers are complaining about. There wasn't any in the movie, that I saw. The scores of 1-5 are ridiculous imo. If you're a fan of Transformers, I think you'll enjoy it. Cheers.","6 out of 9 found this helpful."
"6","/10","Closer to Bay than Knight; it's alright.","https://www.imdb.com/review/rw9130424/?ref_=tt_urv","Pjtaylor-96-138044","https://www.imdb.com/user/ur26820801/?ref_=tt_urv","18 June 2023","The fact that the silliest thing in this very silly movie (non-derogatory) is printed on a business card is a testament to just how ridiculous and left-field the final few moments of 'Transformers: Rise Of The Beasts (2023)' truly are. What a world we live in.It's odd that none of the voice actors get named in the main-on-end credits, not only because they deserve to be listed alongside the live-action cast (most of whom have far less screen time) but also because there are some really big names that shouldn't be hidden in the end crawl.This is closer to Bay than Knight, but it's by no means bad. It's a zippy, if slightly overlong, adventure that leans into its absurdities with a straight face and a steady hand. It lacks any real semblance of style or wit, but it isn't totally lifeless and it's far from the crass mess most of the movies in its series unfortunately are. The human characters get a considerable amount of play and, to be honest, they actually outshine the giant robots around them. That's not because they're especially compelling, even though they're likeable and well performed, but because most of their metallic counterparts aren't really characters so much as special effects. A couple of the autobots and maximals get more play than the others and they're decent enough for what they are, but the majority do little other than scrap with terrorcons and ominously talk about the end of the world. Even the so-called great leader Optimus Prime comes across more as a murderous maniac than a commander fighting for peace (though that's nothing new), spending most of the feature telling the intimidating main villain that he's going to kill him and absolutely eviscerating anything he can get his hands on. The film is generally rather bland and forgettable, lacking any real excitement and featuring mostly unmoving set-pieces. It takes too long for the autobots to actually get involved, too. There are a handful of fun moments and the piece is generally entertaining enough for what it is, but it does leave something to be desired. It's a blockbuster without a spark, but it isn't quite a hollow shell.","5 out of 14 found this helpful."
"6","/10","The worst possible human characters and acting.","https://www.imdb.com/review/rw9212888/?ref_=tt_urv","shahram_alemzadeh","https://www.imdb.com/user/ur27866023/?ref_=tt_urv","24 July 2023","Visual effects :10
Action: 8
Story: 6
Everything related to human cast: -5.I voted 6 just because of good memories from earlier versions.There was no need to introduce any human role in this movie at all. No armies, no soldiers, no secret organizations, no hi-tech corporations. Obviously, these human characters are forced and glued to story.A grate fall from first movies with stars like: Josh Duhamel, Shia Labouf, Megan Fox, John Toturro, John Voigh, and many other great stars, to the untalented cast of this one. The act is not even under average, it is under zero!The movie, by itself, is acceptable and entertaining if somehow the human characters scenes cut off from it.","2 out of 4 found this helpful."
